TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,GrabbedVis1,GrabbedVis2,PinnedVis1,PinnedVis2,PinnedVis3,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,WaistPosition.x,WaistPosition.y,WaistPosition.z,WaistEulerAngles.x,WaistEulerAngles.y,WaistEulerAngles.z,LeftShoePosition.x,LeftShoePosition.y,LeftShoePosition.z,LeftShoeEulerAngles.x,LeftShoeEulerAngles.y,LeftShoeEulerAngles.z,RightShoePosition.x,RightShoePosition.y,RightShoePosition.z,RightShoeEulerAngles.x,RightShoeEulerAngles.y,RightShoeEulerAngles.z,LeftGripPressed,LeftTriggerPressed,LeftFootSliding,LeftFootPressed,RightGripPressed,RightTriggerPressed,RightFootSliding,RightFootPressed
67.88591,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1479426,1.350744,0.1651148,74.53963,34.87542,17.10635,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4822582,1.195892,0.1887566,353.9356,52.63072,341.5188,0.1942835,0.9405264,0.09078612,11.3777,4.486658,5.616846,0.06160006,0.05243356,0.1574043,287.1882,245.2446,187.3697,0.4333611,0.05568782,0.1420165,294.79,48.17097,76.54189,False,False,False,False,False,False,True,True
67.93036,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1463028,1.351895,0.1681666,73.83027,38.04907,18.31609,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4875198,1.198925,0.1747227,353.3532,56.10593,342.4694,0.1922736,0.9408492,0.09407403,11.0561,6.246184,6.468033,0.061803,0.05210984,0.1575677,287.2393,245.8517,186.7006,0.401892,0.05684236,0.1747857,294.4794,45.18942,72.26295,False,False,False,True,False,False,True,True
67.96369,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1453902,1.352644,0.1697347,73.5098,41.74921,20.47585,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4921361,1.202663,0.1601269,352.7302,59.05115,342.7065,0.1889284,0.9410145,0.09778637,10.85339,8.112261,6.560904,0.06199055,0.05168226,0.1577932,287.0893,246.2011,186.2646,0.3552444,0.05900915,0.2172845,294.2753,34.65785,70.55858,False,False,False,True,False,False,True,True
68.00813,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1444816,1.352772,0.171274,73.12872,44.93859,22.04888,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4938681,1.20615,0.1476442,352.0511,61.3273,343.1347,0.1847538,0.9403877,0.1011724,10.83178,9.64417,6.680254,0.06201701,0.05120911,0.1579021,286.9734,246.936,185.4503,0.3139755,0.06022591,0.2503262,294.9093,24.35953,70.0923,False,False,False,True,False,False,True,True
68.05257,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.144344,1.352581,0.1725073,72.73975,46.60136,22.79744,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4995483,1.21054,0.1337205,351.3573,64.36419,343.8294,0.1795883,0.9395146,0.1045488,11.0537,11.19391,6.902568,0.06201579,0.05099314,0.1584344,286.6064,247.8759,184.6491,0.2834173,0.06152912,0.2807118,296.8346,19.73044,67.0249,False,False,False,True,False,False,False,True
68.09702,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1433996,1.351981,0.17362,72.52303,48.12203,23.15502,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5012419,1.212841,0.1204652,350.7284,67.41101,344.2816,0.177103,0.9391208,0.1057063,11.13983,12.25374,6.994659,0.06201323,0.05086084,0.1585873,286.4341,248.3094,184.2898,0.2779129,0.06224074,0.2952956,298.7437,22.11545,63.26613,False,False,False,True,False,False,False,False
68.14146,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.142144,1.35111,0.1735644,72.86034,48.7029,23.47103,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5027084,1.214626,0.1099864,350.5223,69.56358,344.2641,0.1745067,0.9387354,0.1068644,11.31487,13.96227,7.438675,0.06209032,0.05059218,0.1587343,286.3032,248.836,183.7707,0.28907,0.06703781,0.3105559,305.8777,37.01175,49.00463,False,False,False,True,False,False,False,False
68.18591,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1401774,1.350531,0.1728024,73.44182,50.01522,23.97013,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4981639,1.211357,0.1059511,350.926,70.33041,344.0224,0.1737631,0.9389629,0.1070866,11.49791,15.30683,7.690637,0.06210002,0.05055235,0.1588408,286.2444,248.6318,183.9438,0.3060206,0.08074992,0.3061043,302.0036,48.35131,42.9515,False,False,False,True,False,False,False,False
68.23035,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1389621,1.35109,0.171792,73.63451,50.02472,23.64592,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4963483,1.206607,0.1042349,351.8724,70.55048,343.8646,0.1728059,0.9395708,0.1070095,11.42472,16.26154,7.919672,0.06221743,0.05021256,0.1590371,286.2415,248.4991,184.0189,0.3304167,0.09486712,0.2914834,296.2815,55.8414,42.66473,False,False,False,True,False,False,False,False
68.2748,3,2,4,Floor,Shelves,LS1,,BR3,BR1,,0.1386653,1.351991,0.1716307,73.04189,49.68095,22.94337,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.493566,1.20439,0.1061041,352.2105,68.93325,343.6717,0.1708017,0.9397262,0.1069524,11.21126,16.44994,8.36167,0.06228702,0.05002596,0.1592335,286.1185,248.8565,183.7423,0.3482011,0.1020023,0.2764548,293.5723,62.26731,40.59699,False,False,False,True,False,False,False,False
68.30813,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1380185,1.352946,0.1704191,72.78283,49.48483,22.88083,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4904239,1.203007,0.1082659,352.4735,67.38813,343.8199,0.1704677,0.9403864,0.1058129,11.10348,17.21283,8.866444,0.06233758,0.049885,0.1593716,286.0411,249.1083,183.6004,0.3665151,0.1063411,0.2559217,291.1193,65.29,40.35161,False,False,False,True,False,False,False,False
68.35257,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1368486,1.353975,0.1670657,73.08718,49.47195,23.3618,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4915351,1.204041,0.1091812,352.2586,68.20902,343.7572,0.1723312,0.9412035,0.1039188,11.20844,17.71453,8.959261,0.06233957,0.04985483,0.1595503,286.005,249.2165,183.527,0.381572,0.1076912,0.2345831,289.6267,66.03355,41.51559,False,False,False,True,False,False,False,False
68.3859,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1367266,1.354929,0.1639205,72.73248,48.26233,22.50644,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4912536,1.20533,0.1109555,352.3852,67.42045,343.4521,0.174142,0.941812,0.1019696,11.18384,18.14017,9.192893,0.06239232,0.04985661,0.1596288,286.0101,249.1752,183.5597,0.3933607,0.1069889,0.2156257,288.7679,65.58258,43.87406,False,False,False,True,False,False,False,False
68.43035,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1372203,1.355871,0.1601996,72.52284,47.33529,21.92634,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4910431,1.207925,0.1125686,352.0589,66.23219,343.2873,0.1766797,0.9428682,0.09887104,11.03621,18.25181,9.429909,0.06242698,0.04993601,0.1597,285.9956,248.9601,183.7633,0.4082549,0.1048932,0.1873046,288.5196,62.71806,48.87399,False,False,False,True,False,False,False,False
68.46368,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1382009,1.357113,0.1554251,72.37639,46.62137,21.74826,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4906791,1.21177,0.1137336,351.4253,64.95359,343.43,0.1796264,0.9433529,0.09565837,10.90846,18.08346,9.427946,0.06242222,0.05001485,0.1596619,286.01,249.0171,183.6796,0.4210963,0.1015572,0.1568236,288.5195,60.22935,53.10814,False,False,False,True,False,False,False,False
68.50813,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.139973,1.358342,0.149505,71.90099,45.44058,21.48279,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4919343,1.21494,0.1142405,350.8235,63.53647,343.5949,0.1831326,0.943646,0.09223364,10.74084,17.54809,9.360117,0.06233075,0.0501981,0.1594265,286.2482,248.6992,183.8625,0.4311308,0.09777558,0.1263511,288.6612,56.38598,58.14419,False,False,False,True,False,False,False,False
68.54146,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1424848,1.359387,0.143677,71.8533,44.27305,21.59945,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4957034,1.217491,0.1140679,350.5033,62.70398,343.6154,0.1874054,0.9439706,0.08839697,10.59516,16.69004,9.193049,0.06215607,0.0509283,0.1591068,286.673,248.1134,184.2533,0.4380973,0.09365849,0.09670293,289.056,51.40112,64.06509,False,False,False,True,False,False,False,False
68.58591,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1462633,1.36097,0.1363795,71.78145,42.67063,21.41817,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5010086,1.21877,0.1131134,350.4219,62.53066,343.4954,0.1930073,0.9441158,0.08395381,10.59127,16.06929,9.027636,0.06199651,0.05137827,0.1588288,287.1029,247.5324,184.6449,0.4409928,0.0899699,0.06793808,289.7384,48.04563,68.08257,False,False,False,True,False,False,False,False
68.61924,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1506683,1.362184,0.1302497,71.54025,40.40911,20.20585,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5078369,1.219585,0.1119028,350.5171,62.43622,343.5007,0.2000872,0.9445322,0.07840566,10.67432,15.38814,8.909628,0.06196251,0.05148035,0.1587522,287.1457,247.4276,184.7912,0.4411204,0.08434363,0.0405439,291.338,44.52856,72.02137,False,False,False,True,False,False,False,False
68.66368,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1572385,1.362373,0.1221686,70.6992,36.50438,18.16615,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5139725,1.219627,0.111503,350.3559,61.46022,343.1622,0.2073298,0.9444385,0.0716269,10.56107,14.40464,8.712056,0.06199259,0.05125131,0.158946,286.8747,248.221,184.0803,0.4420771,0.07952898,0.01220079,292.8937,44.03686,73.31277,False,False,False,True,False,False,False,False
68.69701,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1633531,1.361044,0.1136577,70.25919,32.73969,16.21803,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.519833,1.219758,0.1126895,349.7666,59.50499,342.9835,0.2144623,0.9437461,0.0641703,10.33809,13.09521,8.298795,0.06206061,0.05099307,0.1591214,286.6165,248.7721,183.6159,0.4477078,0.07335897,-0.01733918,294.8752,42.25397,77.07486,False,False,False,True,False,False,False,False
68.74146,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1711814,1.358877,0.09917372,70.57647,28.18623,14.08159,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5250438,1.217117,0.1143478,349.723,57.34058,342.9552,0.2207545,0.942893,0.05770018,10.14412,12.13195,7.948314,0.06202937,0.05090185,0.159214,286.5438,248.8487,183.5875,0.4529817,0.06935833,-0.03957182,296.255,41.95366,78.47152,False,False,False,True,False,False,False,False
68.77479,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1782567,1.357048,0.08493042,71.39917,24.15717,12.17111,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5312614,1.213581,0.1156191,349.9868,55.40289,342.0812,0.2313937,0.9413663,0.0481036,9.787169,10.60064,7.223825,0.0620489,0.05110943,0.1591696,286.4352,248.7514,183.7214,0.4590275,0.06201253,-0.06584092,299.1083,41.75284,78.05119,False,False,False,True,False,False,False,False
68.81924,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1863006,1.356186,0.0714041,71.66123,19.79723,10.32434,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5373303,1.209305,0.1162224,350.4571,53.10349,341.4857,0.2443994,0.9390321,0.03740137,9.576009,9.019256,6.325631,0.06219814,0.0521063,0.1586459,286.2895,247.3492,185.2877,0.4599013,0.0531901,-0.08777934,300.2091,46.84225,68.36696,False,False,False,True,False,False,False,False
68.85257,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.1985811,1.354088,0.05712962,70.22071,13.51188,7.612391,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5449731,1.204776,0.1167354,350.3539,49.99515,340.95,0.2583709,0.9344496,0.02445259,9.831066,7.388364,5.690853,0.06220798,0.05308324,0.1579643,286.5248,246.5771,186.0867,0.4552228,0.05226903,-0.101814,297.7458,44.03782,66.11653,False,False,False,True,False,False,False,False
68.89701,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2082968,1.352595,0.0469147,69.51918,8.982194,5.770482,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5542419,1.200065,0.1150242,350.0987,47.70752,341.282,0.2738574,0.9291345,0.008853611,10.25257,5.692413,5.460785,0.0621983,0.05485592,0.1569377,286.8155,243.9717,188.381,0.4525719,0.05220068,-0.1057575,294.9781,39.21072,66.75615,False,False,False,False,False,False,False,True
68.93034,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2201806,1.351167,0.02976972,70.65989,2.73244,2.946078,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5663819,1.192038,0.1125418,351.0492,46.02009,342.0897,0.2916374,0.9254026,-0.00893877,10.4534,4.396545,5.507771,0.06197985,0.05793263,0.1550017,287.4817,240.7163,191.3441,0.4496354,0.05247739,-0.1088636,292.3144,38.92144,67.07513,False,False,False,False,False,False,False,True
68.97478,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.228338,1.350328,0.01877379,71.85456,357.6954,0.3383735,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5785884,1.185725,0.1075411,352.2865,45.09048,342.4617,0.3102105,0.9223503,-0.02661735,11.25209,2.724784,5.73495,0.06118937,0.0660702,0.1500686,289.0233,233.4911,198.4595,0.4483963,0.05189913,-0.1091598,291.5889,38.0321,68.04839,False,False,False,False,False,False,False,True
69.01923,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2382521,1.350176,0.005893886,73.18321,351.3184,355.9758,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5907878,1.181297,0.1026729,353.4414,44.01277,343.3606,0.3231903,0.9214339,-0.04229356,12.55523,0.4352572,6.431356,0.06036267,0.08314842,0.1395917,291.4604,218.7861,213.1774,0.4486912,0.05190529,-0.109306,291.4244,37.52552,68.36539,False,False,False,False,False,False,False,True
69.06367,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2448104,1.352149,-0.003140032,74.6876,349.0469,354.0629,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6026727,1.182271,0.09575987,353.7986,43.74766,343.4096,0.328868,0.9233999,-0.05543641,12.60318,357.585,6.428519,0.05487849,0.1017799,0.1221687,294.2579,204.1982,224.7616,0.4483676,0.05174926,-0.1091793,291.1505,36.91494,68.94437,False,False,False,False,False,False,False,True
69.09701,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2520046,1.354548,-0.01070416,74.6615,346.78,353.0083,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6141291,1.185348,0.09009469,352.8497,42.90235,343.8204,0.3384091,0.925685,-0.06945861,13.43107,354.0277,5.469076,0.03650352,0.1149574,0.08161097,299.2241,194.0856,224.0269,0.4481156,0.05153598,-0.1089935,291.02,36.46996,69.4618,False,False,False,False,False,False,False,True
69.14146,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2587508,1.356737,-0.01668167,74.0412,345.8439,353.781,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6212888,1.183942,0.08871496,353.1268,42.86616,344.7168,0.3449243,0.9277885,-0.07699563,13.15491,352.0136,4.454333,0.03008077,0.1154731,0.0490596,299.2536,188.3428,223.1496,0.4479811,0.05149649,-0.1088674,291.2401,36.09914,69.79451,False,False,False,False,False,False,False,True
69.17479,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2638732,1.358604,-0.02380288,73.73553,345.0573,354.5856,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6282861,1.179089,0.08948684,354.4857,42.90651,344.5558,0.3529973,0.9295977,-0.0852702,12.78448,350.4417,3.930777,0.03056931,0.1113548,0.00189147,297.2811,183.5079,222.0817,0.4472906,0.05129744,-0.1086514,290.8534,35.22307,70.82838,False,False,False,False,False,False,False,True
69.21923,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2685387,1.360306,-0.03197396,73.94531,343.8992,354.7357,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6293904,1.176499,0.09309113,355.1654,41.61079,344.3809,0.3591331,0.9312082,-0.09205998,12.44092,348.7469,2.9986,0.04019758,0.1046506,-0.045085,293.3853,180.702,222.7835,0.446909,0.05107124,-0.1083886,291.1673,34.41584,71.76283,False,False,False,False,False,False,False,True
69.25256,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2694717,1.362207,-0.03744501,74.02689,342.6672,353.9727,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6276312,1.175916,0.09738785,355.4824,39.53933,344.4063,0.3638787,0.9330166,-0.09765089,12.0863,347.3247,2.516628,0.05465199,0.09747454,-0.09152856,288.2043,182.6909,220.4254,0.4466997,0.05101044,-0.1082134,291.0461,34.00575,72.35995,False,False,False,False,False,False,False,True
69.297,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2711251,1.364478,-0.04230314,73.44603,341.8303,354.0021,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6245432,1.178852,0.09970367,354.934,38.52252,343.5116,0.3682241,0.9338778,-0.1016665,11.96649,346.3393,2.310388,0.06919372,0.09245282,-0.1399766,283.739,187.691,213.8102,0.4466874,0.05098478,-0.1081291,291.0375,34.39774,71.95666,False,False,False,False,False,False,False,True
69.34145,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2696198,1.365592,-0.04300529,72.57458,342.5132,355.2467,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6191465,1.184047,0.102067,353.9293,37.03339,342.9633,0.3728108,0.9332265,-0.1055277,12.44098,344.8745,1.959219,0.08717634,0.0893881,-0.1979501,279.4379,199.5773,198.3216,0.4466106,0.05103965,-0.1081257,290.7529,34.47884,71.88784,False,False,False,False,False,False,False,True
69.37479,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2687267,1.365777,-0.04558808,72.47739,343.087,356.9205,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6142768,1.187106,0.1051756,353.5099,35.66733,342.2842,0.3746087,0.9328959,-0.1075012,12.63419,344.0985,1.865779,0.09936182,0.08746723,-0.2246519,277.6059,211.5632,185.4556,0.4465011,0.05099376,-0.1079511,290.9054,33.90178,72.48237,False,False,False,False,False,False,False,True
69.40812,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2673611,1.364915,-0.04838967,72.88984,342.8227,357.348,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6110028,1.188087,0.1084138,353.7072,34.68303,342.244,0.3762725,0.9327924,-0.109563,12.66713,343.195,1.769548,0.1134769,0.07615134,-0.2486179,278.3106,238.8566,157.682,0.4463635,0.05099871,-0.107807,290.8834,33.43964,73.02864,False,False,False,False,False,False,False,True
69.45256,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2655541,1.364013,-0.05175138,73.0584,341.9182,357.4746,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6076415,1.189201,0.1116897,353.6999,33.72004,342.5048,0.3768011,0.9327488,-0.1109343,12.72209,342.2386,1.64841,0.120776,0.05530962,-0.2585358,282.6008,260.2766,135.9839,0.4462311,0.0509298,-0.107746,290.8119,33.20293,73.25655,False,False,False,False,False,False,False,True
69.48589,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2636298,1.363255,-0.05300325,73.15152,340.7728,356.9046,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.603967,1.191519,0.1160083,353.2055,32.58818,342.4913,0.3760568,0.9326856,-0.1124302,12.82641,340.8499,1.45929,0.1255482,0.0401395,-0.2719103,287.9474,233.9905,161.7492,0.4459718,0.05097328,-0.1076611,290.6187,33.04109,73.4748,False,False,False,False,False,False,False,True
69.53033,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.260797,1.362691,-0.05594158,73.46072,339.6242,356.5964,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6016012,1.193639,0.1184204,352.7185,32.6043,342.3397,0.3748864,0.9323059,-0.1137283,13.03261,339.4636,1.545265,0.1269971,0.04062442,-0.2733401,286.5676,231.0606,163.2321,0.4458223,0.05098053,-0.1075915,290.5682,32.79698,73.73978,False,False,True,False,False,False,False,True
69.56367,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2586047,1.362498,-0.05744171,73.6353,340.3868,357.9157,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5983485,1.195129,0.1211795,352.6961,32.75655,342.1011,0.3747845,0.9322076,-0.116046,13.12241,337.7273,1.571826,0.1259364,0.03995202,-0.2752303,287.9202,227.1129,165.9643,0.4456939,0.05099174,-0.1075618,290.6221,32.94762,73.59051,False,False,True,False,False,False,False,True
69.60812,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2556398,1.361885,-0.05879974,73.27434,340.6501,359.7961,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5932389,1.194423,0.1245831,353.0305,31.91982,341.8761,0.3758006,0.9326092,-0.118969,12.75959,336.7146,1.506439,0.12446,0.03972937,-0.2743212,288.0486,229.9215,162.3513,0.4456644,0.05099159,-0.1075252,290.6626,32.75519,73.76186,False,False,False,False,False,False,False,True
69.64145,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2542155,1.360419,-0.06046724,73.13573,340.057,0.5256252,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5838442,1.19298,0.1300852,353.2953,29.57091,342.3487,0.3778529,0.9330755,-0.1210972,12.571,335.993,1.489885,0.1224782,0.03992048,-0.2723108,288.0788,233.9455,157.0614,0.4456479,0.05102414,-0.1075255,290.6537,32.7625,73.74425,False,False,False,False,False,False,False,True
69.68589,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2531223,1.359167,-0.06369865,73.73901,338.4831,0.01601361,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5749784,1.191554,0.1352627,353.1666,26.63573,342.7225,0.3790726,0.9327621,-0.1218604,12.61149,335.7298,1.447154,0.1191957,0.04031401,-0.2679066,287.9064,234.3688,155.784,0.4456226,0.05101964,-0.1075141,290.6801,32.69546,73.79729,False,False,False,False,False,False,False,True
69.71922,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2534587,1.358917,-0.0662542,74.35292,336.5202,358.2274,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5649304,1.189469,0.1401447,353.3359,24.16571,342.9704,0.37979,0.9327526,-0.1224106,12.50252,335.3402,1.493394,0.1075076,0.04137731,-0.2461303,288.059,228.5914,162.525,0.4455907,0.05098017,-0.107499,290.6399,32.7061,73.81146,False,False,False,False,False,False,False,True
69.76367,3,2,4,Floor,Shelves,,,BR3,LS1,BR1,0.2529928,1.359041,-0.06758499,74.14657,334.9587,356.9456,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5632164,1.187563,0.1408701,353.9443,25.09107,342.1577,0.3791846,0.9329778,-0.122833,12.27868,334.8063,1.386427,0.09629384,0.04235417,-0.216491,288.2142,224.6585,169.0374,0.4454745,0.05097058,-0.1074563,290.7,33.11118,73.4634,False,False,True,False,False,False,False,True
69.797,3,2,4,Floor,Shelves,BR3,,LS1,BR1,,0.2530198,1.35956,-0.06787884,73.32869,334.166,356.8023,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5602709,1.186708,0.1421654,353.8726,25.00597,341.4382,0.3785262,0.9328865,-0.122668,11.59337,334.3163,1.797976,0.08478703,0.04311323,-0.1860875,288.6295,222.9788,172.8609,0.4453439,0.05085487,-0.1074018,290.8096,32.87151,73.76534,False,False,True,False,False,False,False,True
69.84145,3,2,4,Floor,Shelves,BR3,,LS1,BR1,,0.2540723,1.360341,-0.06930333,73.29393,333.7245,357.0844,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5574009,1.185267,0.1441401,354.0796,24.40702,341.2643,0.3778474,0.9333913,-0.1222763,11.23912,333.9218,1.68234,0.07529605,0.04337639,-0.1675377,288.3683,222.7742,173.7846,0.4452668,0.050744,-0.1073827,290.9323,32.2085,74.47775,False,False,True,True,False,False,False,True
69.87478,3,2,4,Floor,Shelves,BR3,,LS1,BR1,,0.2558854,1.3615,-0.07233775,73.61659,332.1478,356.2896,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5530508,1.183423,0.147123,354.5049,23.29427,341.0841,0.3775434,0.9345362,-0.1216583,10.86851,333.4781,1.540474,0.06034511,0.04339685,-0.150596,288.1281,224.871,171.6994,0.4451961,0.05074573,-0.1072259,290.6893,32.89028,73.93766,False,False,True,True,False,False,False,True
69.91922,3,2,4,Floor,Shelves,BR3,,LS1,BR1,,0.2570427,1.362724,-0.0732671,73.43063,330.834,355.5791,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5498303,1.183236,0.1501082,354.6374,22.09978,341.0167,0.378076,0.9353532,-0.1217381,10.742,332.9488,1.102024,0.04586427,0.0436475,-0.1364909,287.6344,230.2526,166.957,0.4452256,0.0506572,-0.1072473,290.6041,32.84616,74.03582,False,False,False,True,False,False,False,True
69.95255,3,2,4,Floor,Shelves,BR3,,LS1,BR1,,0.2576731,1.363353,-0.07220668,72.51269,329.7408,355.6632,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5472394,1.18382,0.1540641,354.335,21.30631,340.925,0.3783734,0.9351134,-0.1229162,10.7008,332.1966,0.6099908,0.02939392,0.04442303,-0.1211026,287.3195,237.0557,161.1152,0.4451629,0.0504581,-0.1072712,290.5983,32.33849,74.46951,False,False,False,False,False,False,False,True
69.997,3,2,4,Floor,Shelves,BR3,,LS1,BR1,,0.2582514,1.363446,-0.07207179,72.24603,328.617,355.2946,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5464571,1.184091,0.1582569,353.9278,20.71855,341.1103,0.3782693,0.9338722,-0.1244586,10.81628,331.1196,0.2555393,0.0125711,0.0461497,-0.1054492,287.8257,244.2244,154.293,0.4450845,0.05036772,-0.1072487,290.3904,32.23992,74.65693,False,False,False,False,False,False,False,True
