Timestamp	QuestionID	Name	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w	Status
5.190689	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.190689	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.212906	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.212906	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.212906	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.212906	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.212906	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.212906	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.23513	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.23513	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.23513	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.23513	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.23513	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.23513	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.257355	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.257355	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.257355	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.257355	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.257355	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.257355	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.279572	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.279572	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.279572	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.279572	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.279572	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.279572	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.301796	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.301796	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.301796	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.301796	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.301796	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.301796	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.32402	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.32402	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.32402	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.32402	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.32402	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.32402	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.346245	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.346245	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.346245	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.346245	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.346245	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.346245	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.368462	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.368462	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.368462	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.368462	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.368462	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.368462	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.390686	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.390686	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.390686	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.390686	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.390686	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.390686	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.41291	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.41291	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.41291	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.41291	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.41291	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.41291	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.435127	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.435127	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.435127	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.435127	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.435127	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.435127	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.457352	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.457352	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.457352	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.457352	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.457352	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.457352	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.479576	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.479576	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.479576	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.479576	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.479576	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.479576	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.501793	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.501793	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.501793	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.501793	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.501793	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.501793	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.524017	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.524017	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.524017	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.524017	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.524017	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.524017	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.546242	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.546242	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.546242	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.546242	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.546242	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.546242	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.568459	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.568459	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.568459	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.568459	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.568459	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.568459	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.590683	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.590683	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.590683	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.590683	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.590683	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.590683	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.612907	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.612907	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.612907	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.612907	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.612907	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.612907	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.635124	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.635124	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.635124	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.635124	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.635124	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.635124	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.657349	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.657349	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.657349	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.657349	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.657349	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.657349	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.679573	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.679573	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.679573	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.679573	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.679573	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.679573	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.70179	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.70179	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.70179	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.70179	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.70179	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.70179	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.724014	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.724014	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.724014	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.724014	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.724014	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.724014	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.746239	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.746239	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.746239	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.746239	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.746239	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.746239	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.768456	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.768456	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.768456	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.768456	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.768456	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.768456	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.79068	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.79068	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.79068	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.79068	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.79068	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.79068	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.812904	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.812904	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.812904	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.812904	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.812904	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.812904	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.835121	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.835121	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.835121	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.835121	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.835121	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.835121	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.857346	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.857346	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.857346	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.857346	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.857346	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.857346	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.87957	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.87957	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.87957	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.87957	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.87957	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.87957	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.901787	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.901787	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.901787	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.901787	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.901787	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.901787	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.924011	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.924011	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.924011	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.924011	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.924011	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.924011	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.946236	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.946236	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.946236	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.946236	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.946236	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.946236	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.96846	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.96846	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.96846	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.96846	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.96846	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.96846	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
5.990677	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
5.990677	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
5.990677	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
5.990677	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
5.990677	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
5.990677	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.012901	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.012901	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.012901	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.012901	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.012901	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.012901	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.035126	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.035126	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.035126	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.035126	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.035126	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.035126	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.057343	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.057343	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.057343	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.057343	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.057343	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.057343	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.079567	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.079567	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.079567	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.079567	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.079567	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.079567	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.101791	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.101791	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.101791	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.101791	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.101791	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.101791	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.124008	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.124008	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.124008	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.124008	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.124008	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.124008	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.146233	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.146233	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.146233	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.146233	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.146233	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.146233	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.168457	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.168457	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.168457	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.168457	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.168457	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.168457	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.190674	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
6.190674	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
6.190674	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
6.190674	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
6.190674	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
6.190674	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
6.212898	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
